record_id|period_dt|rfcrf_cif_no|rcrf_inst|rcrf_alpha|rcrf_date_audt|rcrf_time_audt|rcrf_name|rcrf_st_addr|rcrf_city|rcrf_state|rcrf_zip5|ubcrf_avf_flag|ubcrf_own_country|ubcrf_citizen|first_name|last_name|create_ts|update_ts
6408061270|2019-06-03|Recno: 56291163176|BhRVa|OhxaLci|2020-01-31|06:22:55|Mario Roberts|867 John Hollow Apt. 427|South Amber|Maine|46732|False|Ukraine|True|Travis|Allen|2020-03-02 14:38:02|2020-01-08 14:56:26
5452441593|2019-03-17|Recno: 51736632445|LHedp|thMLeaKhqr|2020-05-25|22:04:37|Paula Sawyer|41318 Cameron Islands Apt. 348|East Timothy|New York|02674|True|Djibouti|True|Linda|Stafford|2020-03-21 03:55:23|2019-07-30 00:59:56
2072714631|2020-04-20|Recno: 30203657244|obMeX|RrEenCxGC|2020-05-23|05:22:46|Joy Mcdaniel|13947 Shelly Station Suite 373|Watsonstad|Nebraska|93618|True|Montenegro|True|Jeffery|Calderon|2020-03-02 18:22:34|2019-12-25 09:36:00
2519732230|2019-01-09|Recno: 19933041569|cMUpo|hvcIuOB|2020-01-04|02:01:23|Carol Palmer|20078 Meredith Road Suite 714|North Ericville|Nevada|07360|True|Myanmar|False|Samantha|Richardson|2020-03-17 12:06:03|2019-11-22 00:54:06
9812340049|2019-02-17|Recno: 12952080661|FCqlU|VpTORj|2020-04-02|14:51:44|Joshua Moore|55912 Christopher Key|Kimberlyville|Massachusetts|72294|False|Saint Barthelemy|False|Megan|Lawrence|2020-03-14 22:06:41|2020-02-04 09:29:53
7978393850|2019-08-04|Recno: 89204190826|qCZvE|SCObJ|2020-04-30|15:38:47|Joshua Burke|794 Huber Hills Apt. 736|Cherylville|Alaska|29399|False|Mayotte|True|Christine|Simpson|2020-03-10 20:23:36|2019-12-16 12:48:53
2295680125|2019-01-16|Recno: 70314379003|TOlGm|eganQzK|2020-02-15|17:29:19|Roy Schaefer|28040 Jackson Springs Apt. 119|Youngmouth|Arizona|58814|True|Romania|False|Anthony|Gordon|2020-03-24 01:14:38|2019-06-10 10:18:16
3863156856|2019-01-28|Recno: 76758920625|KlxEG|ukjcxSVxdd|2020-04-12|00:00:18|Kristen Barron|7004 Hudson Trace Suite 912|West Francesmouth|Pennsylvania|38090|False|Niue|True|Destiny|Hart|2020-03-20 18:43:50|2020-04-12 06:28:49
9859735811|2019-11-11|Recno: 40137580810|YbWxK|PHemC|2020-05-10|04:44:52|Parker Moore|845 Patrick Passage Apt. 004|West Emily|Connecticut|31975|True|Tuvalu|True|Earl|Wall|2020-03-13 08:34:36|2019-11-01 03:57:17
8392316460|2019-02-09|Recno: 45870720049|XpuJr|iQHHEa|2020-04-03|14:25:16|Leah Johnson|8173 Gregory River Apt. 035|New Suzanne|Hawaii|70745|True|Grenada|True|Laurie|Carter|2020-03-05 10:19:05|2019-04-19 19:26:05
8633996270|2019-12-28|Recno: 76280908561|jnApN|kRbPMBsR|2020-05-01|01:22:13|Alexandra Graves|956 Powell Lakes|North Anthony|Rhode Island|70633|True|Pakistan|False|James|Johnson|2020-03-20 07:34:05|2019-06-28 20:58:47
9485254115|2020-03-10|Recno: 93794666745|UzoMb|lvlRsSa|2020-04-02|22:41:00|Kevin Vasquez|3898 Angela Parks Apt. 263|Jacksonshire|Minnesota|50991|True|Poland|True|Donald|Boyer|2020-03-19 02:40:02|2019-11-14 02:59:54
7771567825|2020-04-02|Recno: 29140335151|fynWD|VXDcz|2020-02-10|11:29:40|Brandi Santos|80768 Brian Summit Apt. 275|Marquezside|Mississippi|60878|False|Falkland Islands (Malvinas)|True|April|Day|2020-03-26 04:29:53|2019-10-25 11:07:37
6500038710|2019-10-31|Recno: 53672881611|UMQcB|AEjWe|2020-03-03|08:05:47|Thomas Franco|061 Karen Prairie Suite 402|Jamiebury|Rhode Island|80180|False|Cameroon|False|Elizabeth|Brown|2020-03-10 22:13:09|2019-08-14 20:49:23
7648949448|2020-05-22|Recno: 29887431580|OkqsT|iTkPKt|2020-05-01|12:03:05|Kristina Morales|7905 Walker Circle Apt. 883|Kaitlinville|Nevada|05529|True|Svalbard & Jan Mayen Islands|False|Jessica|Huang|2020-03-12 04:39:07|2019-05-22 19:00:54
5286943024|2020-04-18|Recno: 42840127250|gmGnB|PTkmfhcq|2020-04-11|04:43:36|Amy Collins|575 Christian Vista Apt. 758|Tammyfurt|Wisconsin|37908|False|Netherlands|False|Patricia|Martin|2020-03-20 20:31:44|2020-01-23 12:17:08
4112355876|2020-03-19|Recno: 99993137588|eADxA|AtkqAxt|2020-05-11|09:45:04|Alexander Stewart|7734 Stacy Light Apt. 446|East Tommy|Florida|81094|True|Korea|True|Megan|Atkins|2020-03-25 10:39:53|2019-05-20 05:46:36
2813929267|2020-05-20|Recno: 80502085110|CIAfb|EIVlu|2020-01-23|22:53:54|Cheryl Potter|748 Mcneil Orchard|West Rachel|New Hampshire|20277|False|Mexico|True|Ryan|Moore|2020-03-24 17:02:05|2019-06-20 03:43:53
2597072129|2020-05-15|Recno: 42504198648|arAEz|fBcTuoofgE|2020-02-27|02:54:09|Kimberly Adams|93395 Scott Fort|East Brandonport|Arizona|38626|True|Sweden|False|Lance|Rodriguez|2020-03-28 04:00:24|2020-04-02 20:09:36
1638012962|2019-04-12|Recno: 56380325518|ZYVHf|YCgNNjRULz|2020-04-24|15:16:18|Erin Vazquez|397 Mason Plain Suite 514|Kevinville|Vermont|87638|True|Mayotte|True|Alicia|Olson|2020-03-20 21:06:29|2020-01-21 07:17:08
3195743034|2019-08-17|Recno: 25907488535|HzkDK|umSLFRcwS|2020-02-08|03:58:37|Michael Stevens|9629 Ochoa Garden Apt. 774|Johnmouth|Wisconsin|04594|False|Puerto Rico|True|Ronald|Johnson|2020-03-10 03:50:06|2019-04-03 17:44:23
6826828689|2020-04-03|Recno: 36287459547|sxdTL|gNTXk|2020-05-10|02:15:48|Frances Jackson|4048 Dunn Corner|Coopershire|Massachusetts|18937|False|Latvia|False|Maria|Lee|2020-03-04 08:48:00|2020-01-16 14:29:19
8653527894|2020-01-22|Recno: 40142145244|CyUks|aBFiy|2020-01-20|00:01:47|Jamie Donaldson|417 Michael Locks|Paulberg|New Jersey|47642|True|Tokelau|True|Gregory|Holloway|2020-03-25 21:43:56|2019-11-01 08:38:32
6257617962|2019-08-27|Recno: 44597656422|KTDkD|ojqUy|2020-02-10|20:23:50|Jeffrey Jackson|5223 Chase Island Apt. 112|Meghanton|Connecticut|66328|True|Timor-Leste|True|Courtney|Day|2020-03-15 14:22:25|2020-01-16 10:36:47
4258733186|2019-09-20|Recno: 92633284464|MHJym|VVxwYA|2020-02-26|17:18:19|Timothy Cox|46621 Theresa Knoll Suite 032|Deannaborough|Connecticut|13994|False|Uzbekistan|True|Bethany|Walls|2020-03-30 22:44:24|2019-06-23 23:01:26
5822555155|2019-03-14|Recno: 68481907130|YMkhs|VgbmMLl|2020-04-18|11:18:20|Peggy Washington|75682 Brown Haven Suite 020|Hannahside|Rhode Island|05607|False|Niue|False|Grant|Stevens|2020-03-01 01:26:06|2020-03-05 04:13:29
3210673502|2020-01-06|Recno: 85803545062|sNBcA|cGRjrFrUYj|2020-02-11|18:00:54|Jacob Henderson|317 Heather Passage|East Billfort|Mississippi|12620|True|Saint Pierre and Miquelon|False|Melissa|Jones|2020-03-19 16:12:31|2020-04-02 06:31:55
2857426477|2019-04-30|Recno: 91995790744|MGKHP|uUYvnf|2020-01-30|17:31:43|Dawn Baker|205 Cynthia Lodge Apt. 637|Kimbury|Indiana|04177|False|Iceland|False|Virginia|Wheeler|2020-03-26 04:00:31|2020-02-13 12:16:29
7643283169|2019-06-09|Recno: 39796071405|qWGTE|sJmwzD|2020-05-18|16:03:29|Natalie Ellis|972 Kristen Mount Apt. 571|Hernandezchester|Hawaii|04824|False|Palau|False|Roberta|Chen|2020-03-18 07:45:09|2019-12-12 04:41:32
6761174345|2020-03-04|Recno: 93677601781|ljIts|NookwgCD|2020-01-17|15:21:18|Michelle Underwood|33643 Tiffany Stream Suite 039|Port Johnnybury|Ohio|49703|True|United States of America|True|Miguel|Howell|2020-03-27 08:26:41|2019-08-31 10:55:33
8073074424|2020-03-14|Recno: 60809627783|kCvAu|vDdCNo|2020-02-07|02:59:26|David Rasmussen|98140 Meza Circle|Susanfurt|Michigan|88400|True|Portugal|True|Amanda|Russo|2020-03-05 17:06:21|2019-06-20 20:01:16
5196575494|2019-09-09|Recno: 47312006411|Jrxpc|lsmpaTGp|2020-01-24|02:08:21|Walter Terry|31471 Watson Union|Amandaside|Kentucky|41823|True|Paraguay|False|Karen|White|2020-03-11 17:33:02|2019-07-21 18:34:43
1269546289|2019-01-19|Recno: 56116741966|qHzGu|tATaTRtZc|2020-05-12|21:00:14|Jessica Vasquez|546 Collins Ford Apt. 015|Mclaughlinfurt|Vermont|49468|True|Malaysia|False|Amanda|Simpson|2020-03-13 12:44:39|2019-04-05 11:12:05
2273229630|2020-01-09|Recno: 43530231435|bwjRu|pSLgON|2020-05-09|21:05:22|Paula Wilson|9806 Allison Parkway Suite 078|South Lydia|Idaho|64840|True|Bulgaria|False|Tiffany|Wood|2020-03-27 08:01:46|2019-06-13 23:16:27
4635737559|2019-07-23|Recno: 80124669484|ZQOOJ|JBgmQeye|2020-02-03|11:49:59|Blake James|6027 Jeffrey Expressway Suite 196|New Andrewhaven|Kansas|50410|False|Mozambique|True|Joshua|Guerrero|2020-03-25 05:13:06|2019-08-05 17:32:15
6205921888|2020-04-19|Recno: 57350152006|KaJMa|VRYYJ|2020-02-11|19:53:52|Caroline Sampson|06232 Kimberly Meadow Apt. 375|Smithbury|Rhode Island|43018|False|Zambia|False|Sarah|Adkins|2020-03-18 00:34:18|2019-04-24 11:23:18
7777241209|2020-01-28|Recno: 14699300735|XLoBP|AJIJYPBI|2020-02-01|05:01:00|Brenda Robertson|5542 Morales Crest Apt. 905|North Daltonville|Louisiana|70901|True|United Arab Emirates|True|David|Glenn|2020-03-07 20:19:47|2019-09-08 08:54:39
6362951402|2019-09-10|Recno: 50801044823|BkyMf|OlkOQx|2020-02-07|19:37:12|Karen Bradley|658 Wilson Passage Apt. 435|Cunninghamfurt|Pennsylvania|46242|False|Sweden|False|John|Morrison|2020-03-28 11:39:08|2020-02-28 02:12:29
2952533552|2019-11-16|Recno: 95304262915|SiPOP|SwbIIP|2020-04-23|12:19:41|Eric Anderson|439 Simpson Unions Apt. 196|Parkerhaven|New Mexico|68854|False|Greece|False|Jonathan|Rosario|2020-03-25 10:54:58|2020-02-15 18:14:05
2482475432|2019-08-11|Recno: 25559559477|gZhZm|VqelwNTcT|2020-01-16|07:22:46|Jake Miller|94831 Elizabeth Camp|Rogerton|Kentucky|70856|True|Isle of Man|True|Regina|Pope|2020-03-08 03:24:27|2020-01-09 22:55:54
6358185228|2020-02-25|Recno: 24493383316|tttDw|tEXoEpY|2020-04-26|20:46:07|Deborah Morales|63596 Bryce Manor|Saraton|Illinois|55216|False|Lesotho|False|Makayla|York|2020-03-10 20:52:15|2020-04-20 01:18:07
2221136373|2019-04-12|Recno: 57829497188|CwOJF|RrPjtNLT|2020-05-09|21:06:35|Michael Evans|1015 Lang Port|Mercedesfort|Nevada|43086|True|Kazakhstan|False|Eileen|Farrell|2020-03-26 14:45:21|2019-07-28 16:18:37
1962698538|2020-03-16|Recno: 19077547261|lVrXJ|VMkmj|2020-05-21|21:36:08|Alexander Hall|8528 Ashley Estates|Greenefurt|California|53736|False|Portugal|False|Derrick|Bradford|2020-03-27 13:32:52|2019-11-10 20:17:11
1215344251|2019-10-08|Recno: 94876516774|zvqWA|hxbHddc|2020-01-20|23:26:17|Teresa Webb DDS|62662 Ruiz Ports|Tammybury|Nebraska|10286|True|Serbia|True|Christopher|Hall|2020-03-27 00:57:24|2020-02-23 21:39:51
3687013950|2019-05-20|Recno: 14590839254|QeCeA|wMXyPg|2020-01-27|23:08:34|Victor Ruiz|53912 Ray Squares Apt. 998|Port Deborahport|Mississippi|26054|False|Cambodia|False|Dana|Kirby|2020-03-11 14:36:29|2019-07-29 18:05:17
7219980831|2019-07-10|Recno: 62333097936|UoZQT|tGfZlq|2020-02-11|20:34:06|Jimmy Becker|152 Cory Motorway|East Jenniferstad|North Carolina|08348|True|Japan|True|Mary|Harris|2020-03-24 15:32:05|2019-04-18 09:00:09
8098399996|2019-01-25|Recno: 84189645804|jkagF|GKSpUTzen|2020-02-24|08:06:21|Jonathan Gray|2261 Hunt Walk Suite 969|Sandersburgh|Hawaii|24521|False|Switzerland|False|Jordan|Mason|2020-03-14 13:00:17|2019-11-10 04:34:32
4955061022|2020-03-28|Recno: 59948680087|niGeL|FJCDP|2020-01-31|11:47:37|Brandi Wilson|0000 Jimmy Spurs|Mooretown|Oklahoma|66549|False|India|True|Ebony|Ball|2020-03-15 21:44:19|2019-11-13 13:10:50
8402601709|2020-05-08|Recno: 50982175665|euYry|ouMXRYpixg|2020-02-18|14:36:56|Carol Rios|965 Gabriel Mission|Amandamouth|Alabama|52390|True|Serbia|False|Amy|Hopkins|2020-03-30 01:42:01|2019-09-04 12:55:02
7975072265|2019-12-06|Recno: 95632603263|jqeMM|rVnPzV|2020-03-25|10:11:24|Stephen Gray|2665 Hall Camp|Zunigafort|Tennessee|72968|True|Congo|False|Natasha|White|2020-03-08 06:17:37|2020-04-29 19:18:25
2544835012|2020-03-25|Recno: 86456932885|XsxEG|RsGdI|2020-03-31|02:59:23|Ashley Hunter|001 Merritt Fields Apt. 608|East Rebecca|New York|91934|True|Costa Rica|True|Gregory|Myers|2020-03-17 03:57:24|2019-07-14 05:33:45
5417238364|2019-12-27|Recno: 99164151084|BRkAS|ltJcaOcuSC|2020-04-30|10:17:52|Andrew Scott|35301 Mitchell Pike Suite 440|Ericastad|Hawaii|96163|False|Tonga|True|Melissa|Riley|2020-03-02 13:45:46|2020-01-18 06:52:54
1986883078|2019-09-15|Recno: 55269665277|XpLkm|bEUBSarY|2020-03-15|21:22:18|Jennifer White|6676 White Manor Apt. 874|New Miranda|Wyoming|50526|False|Turkey|True|Brent|Jones|2020-03-09 22:10:36|2019-12-17 18:16:26
7061547520|2019-07-21|Recno: 89957203297|EqzRz|IDSSXildG|2020-04-14|00:48:49|Karen Bell|84584 Butler Prairie|Johnstonside|New York|31866|False|Guyana|True|Chad|Thompson|2020-03-26 22:29:35|2019-10-31 21:19:48
7283121384|2020-02-02|Recno: 80387399397|gwsQB|OZqmwSIQdG|2020-02-19|20:20:28|Maria Bishop|606 Johnson Key|Pamelafurt|Iowa|18932|True|Brunei Darussalam|False|Jennifer|Friedman|2020-03-01 19:05:54|2019-06-28 22:05:23
2388690151|2019-03-15|Recno: 87536070359|jlZnA|zJbLVn|2020-04-18|00:04:51|Taylor Stone|815 Rivera Route Suite 674|Port Reginaland|Oklahoma|19029|False|Tunisia|True|Jamie|Barrera|2020-03-29 01:33:24|2019-11-02 20:51:13
9471355259|2019-02-02|Recno: 39779327473|NXzGE|dPEpmI|2020-01-26|23:13:01|Paula Taylor|73468 Baldwin Stream|Richardsshire|New Hampshire|53076|False|Taiwan|False|Julia|Ball|2020-03-01 13:05:18|2019-09-09 02:21:42
5504750764|2019-05-23|Recno: 37170996068|GZuYM|LvVSLA|2020-02-08|14:33:36|Megan Mcdonald|860 Adams Throughway Apt. 504|Lake Robin|Wyoming|01128|False|Congo|False|Connie|Knight|2020-03-08 13:38:57|2019-05-01 15:44:35
6780327775|2019-09-05|Recno: 82073681452|husnS|nrwxg|2020-04-18|03:56:14|Randy Lambert|7451 Robert Knolls Apt. 787|Kingberg|Wisconsin|74166|True|Yemen|False|Thomas|Gordon|2020-03-21 09:15:47|2019-05-19 13:35:08
6393273709|2019-08-18|Recno: 62338796431|cIiAy|gaevOfMdo|2020-05-01|05:01:09|Susan Robles|3427 Garrison Harbor|North Pamelachester|Indiana|80704|True|Martinique|True|Brian|Stone|2020-03-08 22:20:08|2020-03-22 16:22:34
2760194263|2019-01-03|Recno: 59625316203|MdwLe|TbvskbckIr|2020-02-28|14:03:01|Sherry Wilson|444 Michael Place|Pierceburgh|Kansas|66808|False|Martinique|False|Sarah|Orr|2020-03-20 22:33:12|2019-12-26 20:40:15
2436210868|2019-05-02|Recno: 17545007026|RagWj|vsSiFN|2020-01-10|01:03:18|Tyler Baker|15856 Dan Flats|East Ashleyton|Indiana|77778|True|Pakistan|True|Jermaine|Daniels|2020-03-04 04:19:26|2020-04-19 20:20:40
3189500459|2020-02-21|Recno: 68060981188|wbwKn|cxuTLEAvK|2020-05-08|20:14:50|Joan Nichols|41477 Golden Bridge|Michelleview|Connecticut|04718|False|Central African Republic|False|Lisa|Adams|2020-03-02 17:28:10|2019-05-11 17:02:06
7462272991|2019-06-26|Recno: 43678200684|uVbqJ|nqWncojfWR|2020-05-10|20:49:20|Amy Horton|938 Miranda Wall|Markburgh|Montana|36300|False|Greenland|True|Debra|Melendez|2020-03-20 13:20:27|2019-11-06 19:54:23
1912178638|2019-04-29|Recno: 64397131097|MZlcb|zmGivfWFp|2020-01-20|08:47:15|Molly Kim|0457 Reyes Points|Jeffreyville|Michigan|45514|True|New Zealand|False|Michelle|Lowe|2020-03-30 01:35:43|2019-05-17 07:51:47
5129506644|2019-09-25|Recno: 27347972848|lMcNa|HnJXyF|2020-04-27|12:24:02|Michael Carroll|790 Henry Centers|Lake Gabriel|West Virginia|14715|False|Bulgaria|False|Devin|Guzman|2020-03-18 19:34:08|2020-01-20 09:20:22
3401108252|2019-11-26|Recno: 39090556156|diUbJ|IoJnMMXS|2020-02-23|22:37:59|Benjamin Lane|05169 Barker Path|Port Barbarabury|Ohio|91847|False|Korea|False|Scott|Martin|2020-03-09 19:10:27|2020-02-18 23:14:47
8029841210|2019-02-07|Recno: 12538132146|IQATK|obfjFJbnt|2020-04-07|16:17:11|Wendy Lynch|3435 Megan Mountain|Lake Kimberlychester|Idaho|48225|True|Guatemala|False|Elizabeth|Glenn|2020-03-24 05:51:04|2019-04-26 08:56:05
2204121295|2020-02-19|Recno: 85766861384|fdMkd|pEiFmnWo|2020-02-14|14:01:26|Rick Salazar|800 Lee Summit Apt. 840|Smithshire|Louisiana|15681|False|Albania|False|Deborah|Garrett|2020-03-06 22:28:02|2020-01-01 10:54:43
9440352700|2019-08-25|Recno: 77806978936|ddmVe|PoXQV|2020-02-06|06:04:04|Jesse Smith|76658 Dylan Shore|Geoffreychester|Wyoming|94081|False|Taiwan|True|Wendy|May|2020-03-03 14:43:07|2019-04-12 22:31:44
5845977926|2019-06-03|Recno: 59956540496|rxLZD|VVedac|2020-03-21|01:30:04|Collin Robles|960 Madison Crossing Suite 449|West Savannahbury|Colorado|34166|False|Netherlands|True|Erin|Green|2020-03-05 18:22:04|2019-12-22 04:43:39
5408499865|2020-03-02|Recno: 73131676290|odvcy|LawwXR|2020-02-02|03:59:26|Rebecca Roberts|73226 Lopez Unions|East Mike|Missouri|02453|True|Antarctica (the territory South of 60 deg S)|True|Brian|Johnson|2020-03-05 23:28:15|2019-07-23 23:52:19
4652614722|2020-05-24|Recno: 61137239769|pUJHV|MLupqRNv|2020-03-24|10:15:30|Curtis Moore|18557 Burnett Turnpike|Port Deannachester|Maryland|51978|True|Italy|True|Joanne|Johnson|2020-03-19 13:03:19|2019-08-14 08:32:07
2629792419|2019-09-13|Recno: 93905856154|IfgPS|XihZcu|2020-04-22|01:52:10|Deanna Sherman|31390 Jeffrey Key|Saraside|Georgia|85103|False|British Virgin Islands|True|Jennifer|Keller|2020-03-20 01:49:56|2019-09-29 18:47:50
7311516510|2019-01-25|Recno: 76023396406|jHSqm|kVJBk|2020-02-22|18:14:46|Benjamin Jordan|71048 Jamie Roads|Michaeltown|Wisconsin|74526|True|Guinea-Bissau|True|John|Sweeney|2020-03-28 10:32:19|2019-05-25 22:53:44
7677842112|2020-04-14|Recno: 94584082546|kuEup|msIHRPjxS|2020-01-15|11:03:18|Tracey Henry|598 David Green Suite 536|Sarastad|South Dakota|19797|True|Heard Island and McDonald Islands|True|Mary|Carpenter|2020-03-23 02:10:12|2020-02-08 03:43:31
5050465576|2019-04-23|Recno: 99158715146|hsonG|hvShJ|2020-05-01|11:30:46|William Leach|908 Holly Haven|Pamelabury|Tennessee|43804|False|Antarctica (the territory South of 60 deg S)|True|Ashley|Lowe|2020-03-04 04:42:15|2020-02-14 08:24:54
6352904877|2020-01-09|Recno: 56823417819|vUtRj|cGeMJavgMk|2020-04-20|23:49:18|Richard Smith|281 Marks Lodge|South Stephanieland|Iowa|08767|True|French Polynesia|False|Amanda|Hunter|2020-03-15 03:43:45|2019-08-22 16:58:33
3301276358|2019-06-14|Recno: 38693249817|EImWe|HUGJcKsj|2020-03-13|04:27:36|Paul Price DDS|893 Schwartz Fork|Lake Jasminebury|South Dakota|72367|False|Montserrat|True|Elizabeth|Henderson|2020-03-14 01:22:11|2020-01-16 05:59:12
7146322614|2019-12-01|Recno: 62641608701|UVris|DloyV|2020-01-16|05:06:40|Sara Brown|159 Abigail Point|South Carolynmouth|Kansas|58671|True|Algeria|False|Patrick|Haley|2020-03-26 08:01:36|2019-11-12 14:42:56
6308162701|2019-07-30|Recno: 73272245962|wQLFf|tnWQTY|2020-03-22|14:47:33|Jacob Garcia|67380 Bonilla Avenue Apt. 848|Brownside|Illinois|33306|True|Chad|True|Samantha|Padilla|2020-03-06 08:10:56|2019-11-22 07:05:37
1727711327|2019-06-05|Recno: 88615001613|NuVZT|GzDqlf|2020-04-03|11:59:27|Jason Alexander|4255 Denise Meadow Suite 859|North Taylor|Utah|01598|False|Bermuda|True|Joseph|Nguyen|2020-03-03 22:28:58|2019-07-09 18:55:51
7182511551|2019-07-08|Recno: 22851497318|SchpV|QNfxtBd|2020-02-26|21:06:47|Jeffrey Lopez|923 Short Flat|North Patriciamouth|Florida|42452|False|Greece|True|Autumn|Morales|2020-03-24 14:52:56|2020-03-29 05:57:21
9968584746|2019-04-27|Recno: 86652954336|LLEaq|znKhlGAg|2020-02-05|14:21:43|Kyle Wade|6043 Heidi Glen|Hollyborough|Alabama|11799|True|Jamaica|True|Stacey|Manning|2020-03-27 01:33:52|2020-02-02 06:58:16
6065959978|2019-07-05|Recno: 59982214878|tKVDK|xqDJvLnMd|2020-02-16|03:46:09|Roberta Murphy DDS|7424 Yolanda Cape|Jonesborough|Maine|42282|True|Libyan Arab Jamahiriya|False|Bianca|Lloyd|2020-03-18 08:38:35|2019-07-30 12:59:30
5053333651|2019-04-11|Recno: 35993637070|kxVzQ|Ufdmy|2020-02-08|07:52:58|James Mendoza Jr.|713 Kimberly Course Apt. 585|North Mary|Nevada|00551|False|Morocco|False|Kyle|Smith|2020-03-16 03:42:03|2019-12-23 10:02:03
5871711057|2020-02-14|Recno: 23040673480|jisdQ|JAkiPSOiOY|2020-02-06|15:35:31|Nicole Smith|997 Thompson Lane|Cassandrafort|Wyoming|82442|True|Trinidad and Tobago|False|Steve|Barton|2020-03-07 10:21:33|2020-01-26 18:21:52
7023696819|2019-06-26|Recno: 32366929813|OVsrB|CpLkN|2020-04-26|11:40:05|Holly Wallace|2429 Wallace Greens|Lake Patricia|Virginia|66787|True|Bahamas|False|Crystal|Parker|2020-03-22 20:40:44|2020-01-08 13:54:17
4456041466|2019-02-13|Recno: 81713564720|oUEHz|fGiUdva|2020-01-14|19:26:55|Sherry Johnson|7153 Bell Spur|Lake Kenneth|New Mexico|14641|False|Saint Lucia|False|Adrienne|Johnson|2020-03-25 22:51:41|2019-08-26 05:13:49
8742724712|2019-03-01|Recno: 16062502866|dAIBh|CoLmHp|2020-01-07|18:48:43|Gina Johnson|997 Rose Union Apt. 798|Lake Alexborough|Arizona|22000|True|Israel|True|Monica|Parker|2020-03-18 02:01:03|2019-04-24 02:00:34
2749234752|2019-03-05|Recno: 23304126055|YtXem|nhbuhc|2020-03-30|12:48:52|Reginald Rhodes|47404 Sandoval Shoals|Monicaville|California|50252|False|Paraguay|True|Alexandra|Hogan|2020-03-06 14:44:01|2020-04-29 02:23:17
9220985131|2019-09-30|Recno: 98116534837|EIMtN|SQeFxUIkZz|2020-01-18|20:37:39|Charles Werner|96907 John Prairie Apt. 392|Mitchellside|North Carolina|38629|False|Colombia|True|Russell|Brown|2020-03-04 14:24:28|2019-04-14 00:43:37
2880981937|2019-11-07|Recno: 57492690032|DufEw|COcxBKFM|2020-03-18|18:23:07|Reginald Short|728 Tiffany Green|Elizabethberg|New Hampshire|95342|True|Albania|True|Francis|King|2020-03-24 08:08:58|2020-03-23 08:49:50
7431808173|2019-02-21|Recno: 35321515240|UCzcH|XSNymoGuY|2020-05-14|11:12:43|Lisa Campbell|15024 Brown View|West Alan|Massachusetts|14513|False|Nicaragua|False|David|Norris|2020-03-04 17:54:27|2020-02-23 18:48:41
1024908233|2019-06-22|Recno: 11164313564|ldqpr|TpmUyVo|2020-01-12|09:56:12|Jay Mays|40595 Shaw Lodge|North Angelburgh|Montana|53318|False|Angola|True|Melanie|Martinez|2020-03-09 01:11:25|2020-02-14 02:08:07
8864255774|2020-05-23|Recno: 21578799209|KBqsk|Rasgmx|2020-04-10|07:48:50|Andrea Howell|2793 Christian Brook|Josephchester|North Carolina|04708|True|Finland|False|Michael|Ferguson|2020-03-26 16:25:47|2020-04-07 05:17:53
3048229605|2019-08-16|Recno: 65397558665|VaQSk|JumwFyTVWS|2020-01-10|06:23:14|Carmen Carr|7935 Richardson Crescent|Normanbury|Delaware|07450|True|Brunei Darussalam|False|Darrell|Gilbert|2020-03-13 11:18:06|2019-06-18 00:04:38
6720090828|2020-01-21|Recno: 50858712883|xzDJo|wKkfAuQath|2020-04-23|17:03:03|Megan George|0449 Wright Run|Woodside|Nebraska|68576|False|Albania|True|Ashley|Hill|2020-03-27 11:45:31|2019-11-07 07:48:13
4996854953|2020-01-05|Recno: 56415291592|mrdNX|fLzawqtIx|2020-03-24|20:35:07|Tony Robinson|29188 Faulkner Centers Apt. 743|South Matthewhaven|Virginia|66644|True|Barbados|True|Adam|Thomas|2020-03-14 03:13:42|2019-09-09 03:23:22
4120050132|2019-03-16|Recno: 58845002272|UNaUE|trdgtqbOUo|2020-04-04|04:25:23|Carla Roth|60136 Blair Plaza|Lake Kevinview|Vermont|27822|True|Palestinian Territory|True|Melissa|White|2020-03-12 11:09:05|2019-10-17 17:08:15
4069775827|2020-01-05|Recno: 51815920456|Amqui|VhLGeHjpmz|2020-02-08|13:26:55|Jeffrey Davis|240 Michelle Shoals|Morriston|Nebraska|99203|True|Congo|True|Shelly|Hester|2020-03-02 13:41:23|2019-06-18 12:05:25
9416937848|2020-04-29|Recno: 37484510892|ZMqIy|cIOCb|2020-05-20|19:18:41|Sarah Smith|547 Miranda Port Suite 180|Jacksonville|North Dakota|09854|False|Gabon|False|Danielle|Briggs|2020-03-16 23:43:06|2019-09-28 04:15:29
5590017702|2020-05-06|Recno: 42128304810|HZGbX|CTQKSlllI|2020-03-25|03:31:12|Joseph Rodriguez|8924 Angelica Light Apt. 729|Joshuachester|Minnesota|07569|False|Ecuador|False|Judith|Morris|2020-03-14 02:04:45|2019-07-30 06:02:44
1875485236|2020-05-04|Recno: 68128793214|IChqL|iRPlGD|2020-03-09|20:33:38|Philip Myers|380 Emily Harbors|North Elaineview|New York|56775|True|El Salvador|False|Charles|Perez|2020-03-03 20:59:38|2019-07-20 13:55:47
5789167730|2019-08-10|Recno: 44233700613|dAYEa|MNbJUQfX|2020-01-04|22:47:30|James Williams|5989 Jones Course Suite 867|Mejiaborough|North Carolina|21235|False|Iraq|True|Karen|Johnson|2020-03-19 21:58:58|2019-04-12 03:23:20
